"last_name, first_name","player_id","year","pa","k_percent","bb_percent","woba","xwoba","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Toles, Andrew",592808,2017,102,15.7,4.9,".329",".336",33.8,7.5,30.4,"97.237169487","92.678566364",18.1,52.1
"Velasquez, Vince",592826,2017,25,16,4,".238",".174",10,0,30,"94.489955556","91.966452778",16.7,51.2
"Walker, Taijuan",592836,2017,54,35.2,1.9,".239",".215",23.5,2.9,20.6,"95.186430588","91.708879697",31.7,49.3
"Williams, Mason",592863,2017,17,11.8,5.9,".247",".222",14.3,0,28.6,"97.046634286","92.523317143",21.6,48.1
"Williams, Trevor",592866,2017,47,36.2,4.3,".073",".145",25,0,10.7,"91.512698333","90.179184348",25,45.7
"Wojciechowski, Asher",592879,2017,14,78.6,0,".063",".042",0,0,33.3,"89.42249","92.377666667",64.3,51.9
"Yelich, Christian",592885,2017,694,19.7,11.5,".348",".363",29.5,7,45.8,"102.279437897","95.40188514",22.1,42.5
"Merrifield, Whit",593160,2017,630,14,4.6,".332",".327",36.5,5.1,29.6,"96.915633226","92.563743185",17.5,50.8
"Martinez, Carlos",593372,2017,69,27.5,1.4,".189",".170",14.6,0,8.3,"91.3208885","90.381022821",29.2,60.5
"Bogaerts, Xander",593428,2017,635,18.3,8.8,".321",".287",26.7,1.3,30.2,"98.141221272","93.123143026",20.8,41.9
"Hernández, Marco",593523,2017,60,25,1.7,".275",".279",37.2,0,25.6,"93.839869048","91.310506667",30,55.6
"Calixte, Orlando",593525,2017,55,29.1,5.5,".159",".224",30.6,2.8,19.4,"96.309036471","92.154518235",31.6,51
"Torres, Ramón",593527,2017,79,15.2,5.1,".257",".261",30.6,0,11.3,"90.974793226","90.036407742",16.7,48.2
"Bonifacio, Jorge",593528,2017,422,28,8.3,".323",".331",37.5,9,39.6,"99.856268271","94.054586679",30.8,52.6
"Hanson, Alen",593700,2017,234,22.2,5.1,".261",".239",24.9,1.8,26.9,"95.313287901","91.732615309",26.1,51.1
"Polanco, Jorge",593871,2017,544,14.3,7.5,".309",".291",31.4,2.6,25.8,"95.462536439","91.741845868",14.7,43.9
"Sanó, Miguel",593934,2017,483,35.8,11.2,".361",".348",36.9,15.9,47,"105.051584603","96.907813506",39.5,48.6
"May, Jacob",594576,2017,42,40.5,7.1,".114",".155",4.8,0,9.5,"87.774889","89.652088947",32.6,48
"Difo, Wilmer",594694,2017,365,20.3,6.6,".293",".294",32.3,2.3,26.1,"95.85536216","91.946818635",25.7,53.1
"Calhoun, Kole",594777,2017,654,20.5,10.9,".315",".327",34.9,5.7,35.5,"98.157786727","93.121755695",25.7,47.9
"deGrom, Jacob",594798,2017,77,28.6,2.6,".219",".238",34,0,18.9,"94.3315008","91.249901429",30,57.6
"Duvall, Adam",594807,2017,647,26.3,6,".327",".301",34.6,8.9,32.6,"97.653855915","92.849745129",26,48.1
"Eaton, Adam",594809,2017,107,16.8,13.1,".369",".340",24.3,4.1,34.7,"97.2185525","92.710561268",20.5,42.9
"Garcia, Greg",594824,2017,290,22.1,12.8,".317",".318",37.2,0.5,24.9,"94.924831034","91.519062529",20.1,39.9
"Gattis, Evan",594828,2017,325,15.4,5.5,".325",".346",30,5.5,35.7,"99.936067016","93.979377016",22,49.2
"Gosselin, Phil",594838,2017,50,24,4,".165",".179",13.9,0,16.7,"92.607806111","90.494483143",23.8,46.4
"Lively, Ben",594902,2017,26,34.6,0,".287",".203",23.5,5.9,35.3,"97.398918889","93.63465",39.1,63
"Schebler, Scott",594988,2017,531,23.5,7.3,".330",".348",30,10.2,40.8,"101.413853864","94.931338148",29.3,52.7
"Brugman, Jaycob",595144,2017,162,23.5,11.1,".305",".286",31.1,1.9,29.5,"96.821432885","92.454361068",23.2,43.3
"Eickhoff, Jerad",595191,2017,34,38.2,0,".153",".147",19,0,14.3,"92.97064125","90.817651875",24.2,60
"Hannemann, Jacob",595238,2017,20,20,0,".187",".217",18.8,6.3,31.3,"96.94748","92.47374",28.9,55.1
"Kiermaier, Kevin",595281,2017,421,23.5,7.4,".337",".293",28.3,5.2,30.5,"97.833746857","92.934793835",26.6,48.5
"Knapp, Andrew",595284,2017,204,27.5,15.2,".321",".306",30.8,2.6,40.2,"99.331769831","93.870394957",27.8,42.2
"Riddle, JT",595375,2017,247,20.2,4.9,".270",".273",29.7,3.2,28.6,"97.017302333","92.548111667",22.5,52.6
"Stassi, Brock",595426,2017,90,24.4,13.3,".259",".277",33.9,5.4,25,"96.097948571","92.05401",16.4,42.1
"Wallach, Chad",595453,2017,11,45.5,0,".080",".174",33.3,0,50,"99.162756667","93.751095",40.7,57.4
"Alfaro, Jorge",595751,2017,114,28.9,2.6,".369",".333",37.8,9.5,36.5,"101.022017027","94.574789595",37.2,61.9
"Profar, Jurickson",595777,2017,70,20,12.9,".242",".293",34.8,2.2,26.1,"95.192141818","91.674021364",21.3,45.5
"Báez, Javier",595879,2017,508,28.3,5.9,".326",".291",28.2,8.4,36,"99.492966111","93.765627399",36.7,56.5
"Bird, Greg",595885,2017,170,24.7,11.2,".303",".324",30.8,8.4,41,"99.645134231","94.068894038",30.5,42.9
"Cole, A.J.",595918,2017,16,31.3,12.5,".196",".241",11.1,0,33.3,"90.834836","91.361271111",22.2,46.6
"Evans, Phillip",595943,2017,38,21.1,10.5,".341",".300",48,0,20,"94.103724615","91.4327764",25.8,44
"Gallagher, Cam",595956,2017,27,14.8,11.1,".326",".275",20,0,20,"92.0542","90.6189135",20,43
"Hedges, Austin",595978,2017,417,29.3,5.5,".278",".253",29,6.7,34.3,"98.531182154","93.279151308",32,53.1
"Lindor, Francisco",596019,2017,723,12.9,8.3,".353",".357",32.2,7.1,35.9,"99.056732355","93.659809564",15.4,47.4
"Odor, Rougned",596059,2017,651,24.9,4.9,".272",".289",27.2,6,36.6,"99.639037783","93.931314864",26.1,52.9
"Peters, Dillon",596071,2017,11,72.7,0,".000",".006",0,0,0,"66.78501","88",37.5,32
"Slater, Austin",596103,2017,127,22.8,6.3,".323",".283",28.4,3.4,31.8,"98.303712955","93.162469545",26.9,47
"Smith Jr., Dwight",596105,2017,29,34.5,3.4,".376",".245",23.5,0,35.3,"98.953416667","93.885498235",28.3,43.4
"Stephenson, Robert",596112,2017,25,60,0,".038",".072",20,0,20,"92.231505","91.146574286",46.9,59.8
"Story, Trevor",596115,2017,555,34.4,8.8,".323",".299",37.1,10.5,38.3,"99.957246387","94.168023722",31.5,48.2
"Vogelbach, Daniel",596129,2017,31,29,9.7,".248",".289",47.4,5.3,26.3,"96.35462","92.504658947",20.6,42.3
"Weaver, Luke",596133,2017,23,39.1,4.3,".166",".122",7.7,0,7.7,"89.34138","89.5459425",50,47.6
"Sánchez, Gary",596142,2017,525,22.9,7.6,".368",".385",33.5,11.8,42.9,"103.241467401","95.80975791",28.5,47.9
"Sardinas, Luis",596143,2017,53,20.8,7.5,".185",".222",36.8,0,7.9,"90.853373684","89.579237105",24.4,50.3
"Cuthbert, Cheslor",596144,2017,153,25.5,5.9,".261",".262",34.3,2.9,28.6,"97.178152453","92.651949238",29.9,52.1
"Kepler, Max",596146,2017,568,20.1,8.3,".315",".302",31.9,4,36.7,"100.408781206","94.244412821",22.5,43.3
"Franco, Maikel",596748,2017,623,15.2,6.6,".292",".303",26.6,6,36.2,"99.874009298","94.021723996",22.3,50.3
"Choi, Ji Man",596847,2017,18,27.8,11.1,".414",".391",27.3,18.2,45.5,"105.645496667","97.624816364",36.4,41.3
"Bradley Jr., Jackie",598265,2017,541,22.9,8.9,".313",".316",30.6,7.5,40,"100.079550667","94.175932396",29.6,47.1
"Motter, Taylor",600301,2017,280,22.1,7.5,".254",".290",35.5,4.1,32.7,"98.692700619","93.37488",20.9,44.7
"La Stella, Tommy",600303,2017,150,12,13.3,".368",".342",38.5,2.8,29.4,"95.856466667","92.058380093",14.5,44.5
"Read, Raudy",600466,2017,11,27.3,0,".239",".249",12.5,0,25,"98.2213475","93.11067375",37.5,60
"Severino, Pedro",600474,2017,31,32.3,6.5,".181",".160",26.3,0,10.5,"92.904057","90.82526",35.7,53.3
"Núñez, Renato",600524,2017,16,50,6.3,".277",".263",42.9,14.3,14.3,"97.462765","93.407294286",37.1,46.7
"Candelario, Jeimer",600869,2017,142,21.1,9.2,".342",".314",37.1,4.1,33,"97.860786531","92.981857732",28.6,45
"Pivetta, Nick",601713,2017,48,43.8,0,".060",".096",18.5,0,11.1,"90.643840909","90.33472",40.2,53.8
"Ahmed, Nick",605113,2017,178,21.9,5.6,".300",".266",35.2,2.3,24.2,"95.806067031","91.972127578",28.4,52.3
"Anderson, Brian",605119,2017,95,29.5,10.5,".309",".320",43.9,5.3,38.6,"98.728094828","93.499625789",30,46.9
"Asche, Cody",605125,2017,62,33.9,4.8,".157",".277",36.1,8.3,33.3,"97.268403889","92.698129167",36.4,46.3
"Barnes, Austin",605131,2017,262,16.4,14.9,".386",".368",34.9,5.7,36.8,"98.977377816","93.515397874",14.4,36.4
"Bell, Josh",605137,2017,620,18.9,10.6,".338",".329",28.9,6.4,34.3,"98.967820926","93.519439768",23.5,43.6
"Betts, Mookie",605141,2017,712,11.1,10.8,".339",".340",31.9,4.5,37.9,"99.348080766","93.801429818",15.7,35.9
"Caratini, Victor",605170,2017,66,19.7,6.1,".301",".315",28.3,4.3,35.6,"98.139131304","93.217105556",20.3,47.1
"Davies, Zach",605200,2017,69,21.7,10.1,".197",".191",6.4,0,4.3,"90.672919375","89.716439375",14.6,43.5
"Davis, J.D.",605204,2017,68,29.4,5.9,".318",".322",27.9,14,44.2,"101.114075909","94.918855581",34.9,52.9
"Featherston, Taylor",605227,2017,47,31.9,10.6,".274",".305",26.9,7.7,50,"99.777936923","94.26919",32.2,41
"Fisher, Derek",605233,2017,166,32.5,10.2,".291",".303",30.4,5.4,39.1,"100.565231778","94.353249333",31.7,39.7
"Nola, Aaron",605400,2017,54,46.3,7.4,".121",".122",4,0,8,"87.477975833","89.006371739",32.9,34.9
"Panik, Joe",605412,2017,573,9.4,8,".329",".307",32.9,2.6,23.9,"94.973948297","91.487091485",11.1,43.3
"Ross, Joe",605452,2017,37,43.2,2.7,".196",".149",20,0,33.3,"97.5338525","93.123540667",38.7,50.7
"Smith, Mallex",605480,2017,282,22,8.2,".301",".260",25.4,1.5,16.8,"92.108726517","90.568599492",29.2,49.7
"Spangenberg, Cory",605486,2017,486,26.3,7,".313",".295",35.7,4.4,29,"96.999531409","92.549672525",26.3,49.6
"Tomlinson, Kelby",605509,2017,222,20.7,10.4,".286",".270",35.3,0.7,15.7,"93.102019306","90.666397483",17.4,45
"Woodruff, Brandon",605540,2017,12,16.7,8.3,".222",".257",11.1,0,33.3,"98.0834775","93.285155",17.6,37
"Zimmer, Bradley",605548,2017,332,29.8,7.8,".299",".308",26.6,8.9,39.9,"101.841308021","95.079902552",31.4,47.2
"Arcia, Orlando",606115,2017,548,18.2,6.6,".309",".278",28.7,3.9,27.6,"96.566548818","92.285483103",25.7,54.2
"Perdomo, Luis",606131,2017,53,37.7,1.9,".173",".163",21.9,0,15.6,"91.615672308","90.9995348",31.5,56.3
"Tapia, Raimel",606132,2017,171,21.1,4.7,".322",".281",40.8,1.6,12.9,"92.467799016","90.580541818",21.7,58.6
"Montero, Rafael",606160,2017,28,35.7,0,".070",".097",16.7,0,16.7,"90.582377143","90.848654615",26,61.7
"Hernández, Teoscar",606192,2017,95,37.9,6.3,".371",".335",41.5,17,35.8,"98.460708519","93.342668679",35.3,50.8
"Peraza, José",606299,2017,518,13.5,3.9,".273",".301",32.5,1.7,20,"93.326775951","90.934503707",15.3,51.7
"Marte, Ketel",606466,2017,255,14.5,11.4,".319",".346",34,2.7,34.6,"99.21842587","93.650313261",16.6,47.1
"Nimmo, Brandon",607043,2017,215,27.9,15.3,".348",".350",43.3,6.7,37.5,"99.177399","94.035068403",24.4,36.9
"Peterson, Jace",607054,2017,215,22.3,12.6,".280",".309",28.8,5,33.8,"97.860887164","92.984414286",27.1,39
"Glasnow, Tyler",607192,2017,23,30.4,17.4,".358",".257",0,0,9.1,"87.494066","90.244916667",37.8,45.1
"Turner, Trea",607208,2017,447,17.9,6.7,".338",".329",29.1,5.4,39.2,"99.842062727","94.077942758",22.5,44.1
"Romano, Sal",607219,2017,30,50,3.3,".077",".093",7.1,0,7.1,"86.8682125","90.708607143",33.3,52.4
"Gsellman, Robert",607229,2017,44,31.8,13.6,".208",".233",16.7,0,21.7,"96.081478889","92.516952941",7.4,31.2
"Garrett, Amir",607237,2017,23,26.1,0,".065",".104",11.8,0,5.9,"93.077775","90.5388875",22.7,59.5
"Lopez, Raffy",607257,2017,62,33.9,11.3,".325",".284",35.3,14.7,23.5,"95.765011875","91.886356875",34.5,47
"Smith, Kevan",607345,2017,293,15.7,3.1,".300",".290",28.9,3.4,28.9,"96.652377586","92.344916883",21,55.1
"Taijeron, Travis",607369,2017,59,40.7,8.5,".248",".258",35.7,3.6,35.7,"98.641184286","93.3763875",28.9,39.4
"Collins, Tyler",607385,2017,169,32.5,10.7,".269",".286",35.4,6.3,37.5,"99.492328333","93.914246316",31.7,45.2
"Rua, Ryan",607387,2017,144,36.1,9.7,".278",".284",32.1,9,32.1,"99.521940256","93.870768312",37.5,46
"Bostick, Christopher",607471,2017,32,28.1,12.5,".351",".316",38.9,5.6,22.2,"96.495521111","92.369695556",26,48
"Freeland, Kyle",607536,2017,56,53.6,1.8,".173",".130",16,4,12,"93.424759","91.223075263",40,51.2
"Lugo, Seth",607625,2017,34,29.4,0,".183",".155",12.5,4.2,20.8,"96.844913333","92.750827059",33.9,58.4
"Pillar, Kevin",607680,2017,632,15,5.2,".302",".311",33.3,3.4,29.1,"96.802406504","92.430838371",16.7,52.2
"Stallings, Jacob",607732,2017,16,12.5,12.5,".386",".347",33.3,0,16.7,"91.836105","90.7680525",20.8,39.3
"Travis, Sam",607752,2017,83,27.7,7.2,".296",".283",35.8,0,37.7,"97.873482222","93.071152642",29.8,38.5
"Williamson, Mac",607776,2017,73,34.2,6.8,".289",".236",23.3,4.7,30.2,"97.150343182","92.97305",32.1,53
"Rivera, T.J.",608061,2017,231,13.9,3.9,".326",".296",37.3,2.2,24.9,"94.695233587","91.385738261",20.7,52.7
"Ramírez, José",608070,2017,645,10.7,8.1,".396",".360",35.5,5,34.7,"98.290089264","93.223881996",13.6,43.3
"Bregman, Alex",608324,2017,626,15.5,8.8,".351",".338",34.5,4.7,34.3,"97.79176444","92.980252289",16.5,44.7
"Cecchini, Gavin",608325,2017,82,23.2,4.9,".230",".224",27.6,1.7,17.2,"91.536413793","90.283352586",22.8,53.7
"Gallo, Joey",608336,2017,532,36.8,14.1,".364",".377",36,22.1,52.2,"105.595476587","97.543626429",43.4,47.1
"Kelly, Carson",608348,2017,75,14.7,6.7,".210",".276",20.7,0,31,"95.362518929","92.069364286",16,41.9
"Russell, Addison",608365,2017,385,23.6,7.5,".305",".308",35.6,5.7,35.2,"97.995219615","93.015018577",27.4,50.1
"Seager, Corey",608369,2017,613,21.4,10.9,".364",".383",40.4,8.5,44.3,"101.336360874","95.020416423",27.2,50.1
"Sims, Lucas",608371,2017,18,44.4,0,".058",".101",20,0,10,"92.513343333","90.680141667",38.9,49.3
"Wacha, Michael",608379,2017,55,40,1.8,".051",".098",6.3,0,12.5,"93.645650909","90.822825455",33,47.6
"Williams, Nick",608384,2017,343,28.3,5.8,".344",".330",37.3,7.7,41.4,"99.854783909","94.026408636",34.5,59.1
"Winker, Jesse",608385,2017,137,17.5,10.9,".384",".356",33.7,7.1,32.7,"97.63703898","92.95312",17.8,42.7
"Márquez, Germán",608566,2017,53,34,0,".172",".126",11.4,0,20,"93.196896429","91.151023704",30.8,62.2
"Mazara, Nomar",608577,2017,616,20.6,8.9,".317",".318",30.5,6.5,37.1,"100.356946698","94.279860233",25.7,46.1
"Murphy, Tom",608596,2017,26,34.6,7.7,".077",".145",13.3,0,20,"90.7108075","90.408479333",36.4,53.4
"Jankowski, Travis",608671,2017,87,32.2,10.3,".235",".238",20.4,0,19.1,"95.7712435","92.000594",27.5,43.7
"Johnson, Micah",608672,2017,11,36.4,0,".175",".117",14.3,0,14.3,"92.372346667","90.186173333",26.1,46
"Plawecki, Kevin",608700,2017,118,14.4,11.9,".331",".348",33.3,3.6,33.3,"97.820583095","92.953148333",21.8,47
"Refsnyder, Rob",608701,2017,98,17.3,8.2,".209",".276",22.5,4.2,32.9,"98.017275143","93.011422",22.3,41.8
"Reynolds, Matt",608703,2017,130,28.5,10.8,".282",".267",20.8,2.6,32.5,"97.639642368","92.8869512",28.4,40.2
"Stratton, Chris",608717,2017,16,18.8,0,".125",".108",7.7,0,7.7,"87.8544","89.311490909",22.2,34.6
"Suter, Brent",608718,2017,21,38.1,0,".176",".128",0,0,0,"81.05753","88.6885475",36.6,58.6
"Mondesi, Adalberto",609275,2017,60,36.7,5,".204",".287",42.9,5.7,32.4,"98.214534667","93.383842414",35.5,53.7
"García, Adonis",611177,2017,183,12.6,3.8,".269",".295",23.8,3.3,34,"98.092399452","93.177764384",19.8,52.8
"Cordero, Franchy",614173,2017,99,44.4,6.1,".296",".286",38.8,14.3,36.7,"102.722190417","95.526256042",43.1,51.9
"Barreto, Franklin",620439,2017,76,43.4,6.6,".259",".237",34.2,5.3,39.5,"99.315191579","93.804379211",34,48.7
"Torrens, Luis",620443,2017,139,21.6,8.6,".197",".264",26,1,29.2,"96.951411087","92.48054663",25.9,49.2
"Urena, Richard",620446,2017,75,37.3,8,".256",".276",48.8,4.9,29.3,"96.7102565","92.607346923",32.4,48.7
"Robertson, Daniel",621002,2017,254,28.7,11.4,".284",".272",28.4,3.4,30.4,"96.921284795","92.527811233",24.3,41.5
"Swanson, Dansby",621020,2017,551,21.8,10.7,".276",".295",31.2,3,32.5,"97.841433207","92.995780543",23.7,44.5
"Taylor, Chris",621035,2017,568,25,8.8,".361",".342",39.7,8,34.1,"98.443374863","93.237287951",25.4,45.9
"Correa, Carlos",621043,2017,481,19.1,11,".394",".397",38.6,9.3,44.9,"102.044286347","95.433674054",21.8,42.2
"Eflin, Zach",621107,2017,22,59.1,0,".125",".148",22.2,0,22.2,"93.1244525","91.338785714",51.2,57.7
"Blach, Ty",621389,2017,53,39.6,7.5,".273",".281",35.7,3.6,26.9,"97.117490909","92.994752381",31.6,44
"Phillips, Brett",621433,2017,98,34.7,9.2,".338",".293",38.9,9.3,31.5,"95.793081481","91.970060377",31.7,42.2
"Buxton, Byron",621439,2017,511,29.4,7.4,".312",".298",32.3,5.6,32,"98.610982721","93.385318191",31.1,49.6
"Brinson, Lewis",621446,2017,55,30.9,12.7,".225",".330",36.7,6.7,43.3,"102.300224667","95.59681",37.4,47.4
"Powell, Boog",621471,2017,135,22.2,11.1,".331",".278",30,2.2,18.9,"94.151805455","91.13385046",21.7,39
"Nido, Tomás",621512,2017,10,20,0,".299",".342",62.5,0,50,"100.08669","95.0008975",21.1,59.4
"Moroff, Max",621559,2017,140,30.7,11.4,".280",".289",36.7,5.1,21.5,"94.700318205","91.508602857",32.6,42.6
"Wendle, Joey",621563,2017,14,21.4,7.1,".382",".307",30,10,50,"100.381474","95.353076",20.7,63
"Olson, Matt",621566,2017,216,27.8,10.2,".411",".392",28.7,16.3,48.8,"102.167519839","95.744006048",31.9,45
"Wood, Alex",622072,2017,58,50,3.4,".074",".090",14.8,0,11.5,"93.200782222","90.600391111",26.3,36
"Thompson, Jake",622097,2017,14,35.7,7.1,".216",".239",25,12.5,12.5,"94.4053","91.660171429",31.8,47.8
"Maxwell, Bruce",622194,2017,253,24.9,12.3,".296",".303",34.6,2.5,39.9,"99.774661772","94.199481146",21.5,41.5
"Mejia, Alex D.",622270,2017,49,26.5,4.1,".143",".219",20.6,2.9,23.5,"94.501125882","91.5084",26.8,49.2
"Bautista, Rafael",622441,2017,27,18.5,7.4,".181",".254",30,0,15,"92.201524","90.755762",20,50
"Castillo, Luis",622491,2017,33,33.3,3,".082",".135",19,0,0,"88.1265125","89.037466875",41.3,64.9
"Gómez, Miguel",622497,2017,34,17.6,0,".227",".240",35.7,3.6,39.3,"99.663752857","94.135141071",27.7,57.5
"Margot, Manuel",622534,2017,529,20,6.6,".309",".300",34.5,2.6,29.3,"96.782030428","92.441450268",21.5,45.8
"Senzatela, Antonio",622608,2017,39,51.3,0,".121",".102",15.8,0,10.5,"90.210406667","90.334859091",40,66.7
"Camargo, Johan",622666,2017,256,19.9,4.7,".330",".297",32.1,4.7,35.8,"98.50114375","93.307079895",23.3,50.5
"Flexen, Chris",623167,2017,14,50,0,".162",".140",28.6,0,14.3,"93.095703333","90.569358333",32.1,57.1
"Kivlehan, Patrick",623182,2017,204,29.9,10.8,".303",".293",28.8,7.6,32.2,"98.720280169","93.360140085",33.6,46.2
"Santander, Anthony",623993,2017,31,25.8,0,".261",".245",26.1,0,34.8,"98.604015","93.67536913",32.4,61.7
"Lin, Tzu-Wei",624407,2017,66,25.8,13.6,".319",".288",37.5,2.5,35,"96.022203684","92.049425263",23,42.2
"Arroyo, Christian",624414,2017,135,23.7,5.9,".237",".278",24.5,3.2,30.4,"97.550724565","92.780956739",19.8,52.2
"Conforto, Michael",624424,2017,440,25.7,13,".392",".377",38.5,12.2,43.4,"101.362704961","94.811540116",29.1,42.8
"Frazier, Adam",624428,2017,454,12.6,7.9,".322",".326",37.4,2,24.2,"95.112112543","91.567393681",13.4,46
"Jones, Ryder",624507,2017,164,31.7,6.1,".223",".221",29.6,4.1,25,"95.3521925","91.809564526",30.8,52
"Puig, Yasiel",624577,2017,570,17.5,11.2,".349",".359",27.2,9.4,37.6,"101.052476318","94.54660806",24.9,46.4
"Soler, Jorge",624585,2017,110,32.7,10.9,".226",".266",26.2,6.6,34.4,"100.681757097","94.444827377",35,40.3
"Gohara, Luiz",627894,2017,10,70,0,".000",".006",0,0,0,"64.97718","88",40,75.8
"Maeda, Kenta",628317,2017,44,6.8,0,".122",".135",12.2,0,4.9,"88.482344375","89.64008625",22.3,63.9
"Despaigne, Odrisamer",628333,2017,20,25,0,".092",".077",6.7,0,6.7,"86.281986667","89.015190833",27.9,69.4
"Heredia, Guillermo",628338,2017,426,15,6.3,".288",".281",29,1.5,22.8,"94.971133141","91.564729167",15.2,44.8
"Tomás, Yasmany",630111,2017,180,27.8,7.2,".319",".329",29.9,11.1,49.1,"101.821518103","95.210070603",31.6,52.6
"Ervin, Phillip",640447,2017,64,23.4,6.3,".328",".280",36.4,6.8,18.2,"93.721191364","91.038097442",23,41.3
"Frazier, Clint",640449,2017,142,30.3,4.9,".298",".293",38,12,40.2,"101.187415435","94.764534891",29.2,49
"Pinder, Chad",640461,2017,308,29.9,5.8,".316",".341",39.9,11.4,43,"100.967972577","94.750996218",30.8,51.7
"Anderson, Tim",641313,2017,606,26.7,2.1,".288",".274",31.8,5.1,31.1,"97.427925429","92.716202071",29.8,55.1
"Asuaje, Carlos",641319,2017,343,22.2,8.2,".307",".280",36.7,1.7,18.8,"93.886794737","90.951975132",20.2,46.3
"Bellinger, Cody",641355,2017,548,26.6,11.7,".380",".365",35.3,12.2,45.7,"101.581031768","95.285978624",32.5,44.7
"Calhoun, Willie",641432,2017,37,18.9,5.4,".300",".269",29.6,0,37,"100.233815714","94.679728519",21.1,49.7
"Crawford, J.P.",641487,2017,87,25.3,18.4,".303",".291",34.7,0,22.4,"93.775198","91.468226531",21.6,41
"Engel, Adam",641553,2017,336,34.8,5.7,".230",".240",30.7,3.6,22.4,"94.478194719","91.538157175",34.7,48.5
"Garver, Mitch",641598,2017,52,28.8,11.5,".277",".251",25.8,3.2,45.2,"99.243168125","94.097416452",20.9,39.3
"Kuhl, Chad",641771,2017,52,30.8,1.9,".118",".147",20,0,14.3,"92.652646","90.71806",26,51.1
"Mancini III, Trey",641820,2017,586,23.7,5.6,".349",".338",30.9,10,41.2,"100.89602802","94.621143144",28.4,50.9
"McMahon, Ryan",641857,2017,24,20.8,20.8,".269",".262",14.3,0,21.4,"92.514498571","90.985820714",20.8,46.6
"Sisco, Chance",642082,2017,22,31.8,13.6,".499",".374",27.3,18.2,36.4,"97.951346667","93.428007273",40.5,38.5
"Smith, Dominic",642086,2017,183,26.8,7.7,".281",".325",33.6,8.4,42,"99.029574667","93.758891345",29,48.8
"Smith, Tyler",642094,2017,19,42.1,5.3,".232",".221",44.4,0,0,"92.792022","90.662234444",33.3,50.7
"Turner, Stuart",642156,2017,89,24.7,5.6,".186",".232",29,3.2,24.2,"95.510397419","91.819074098",26.5,47.3
"Valaika, Pat",642162,2017,195,27.2,3.6,".338",".271",31.1,6.7,29.6,"96.777794844","92.450641102",31.9,55.8
"Wade, Tyler",642180,2017,63,30.2,7.9,".203",".252",35.9,0,28.2,"94.4639735","91.558705641",28.9,46.9
"Mejía, Francisco",642336,2017,14,21.4,7.1,".135",".244",10,0,50,"101.238066","95.161572",28.6,62.2
"Sierra, Magneuris",642423,2017,64,21.9,6.3,".304",".266",28.3,0,8.9,"92.130692381","90.201990952",26.6,48.4
"Córdoba, Allen",642707,2017,227,23.8,7.9,".256",".280",28.5,2,21.2,"93.802010959","91.196309178",28.2,44.5
"Rosario, Amed",642708,2017,170,28.8,1.8,".282",".239",36.2,2.6,25,"95.885952241","91.945110603",35.7,55.5
"Benintendi, Andrew",643217,2017,658,17,10.6,".332",".338",31.7,5.5,33.4,"98.285891373","93.220964678",19.2,44.1
"Brault, Steven",643230,2017,13,0,0,".230",".175",15.4,0,15.4,"92.087032857","90.315668462",5,44.4
